0,7.71E-10
12.33619237,1.04E-07
24.67238474,2.08E-07
37.00857711,3.13E-07
49.34476948,4.17E-07
61.68096185,5.21E-07
72.84600601,6.23E-07
84.01105016,7.25E-07
95.17609432,8.26E-07
106.3411385,9.28E-07
117.5061826,1.03E-06
127.6112136,1.14E-06
137.7162445,1.24E-06
147.8212755,1.35E-06
157.9263065,1.45E-06
168.0313374,1.56E-06
177.6033483,1.67E-06
187.1753591,1.79E-06
196.74737,1.91E-06
206.3193808,2.03E-06
215.8913917,2.14E-06
225.5912535,2.29E-06
235.2911154,2.43E-06
244.9909773,2.58E-06
254.6908391,2.72E-06
264.390701,2.87E-06
274.8235188,3.06E-06
285.2563367,3.26E-06
295.6891545,3.46E-06
306.1219723,3.65E-06
316.5547902,3.85E-06
326.7741016,4.10E-06
336.993413,4.36E-06
347.2127244,4.61E-06
357.4320359,4.86E-06
367.6513473,5.12E-06
376.8998925,5.42E-06
386.1484378,5.72E-06
395.396983,6.02E-06
404.6455283,6.33E-06
413.8940735,6.64E-06
422.2642591,7.00E-06
430.6344447,7.36E-06
439.0046303,7.72E-06
447.3748159,8.07E-06
455.7450015,8.44E-06
463.4174793,8.89E-06
471.089957,9.32E-06
478.7624348,9.75E-06
486.4349126,1.02E-05
494.1073903,1.06E-05
501.779167,1.12E-05
509.4509436,1.18E-05
517.1227203,1.23E-05
524.7944969,1.29E-05
532.4662736,1.35E-05
539.6325357,1.42E-05
546.7987978,1.49E-05
553.9650599,1.56E-05
561.131322,1.63E-05
568.2975841,1.70E-05
574.7832095,1.79E-05
581.268835,1.87E-05
587.7544605,1.96E-05
594.240086,2.04E-05
600.7257115,2.13E-05
606.5952605,2.23E-05
612.4648094,2.34E-05
618.3343584,2.44E-05
624.2039073,2.54E-05
630.0734562,2.64E-05
635.385452,2.76E-05
640.6974478,2.88E-05
646.0094436,3.00E-05
651.3214393,3.12E-05
656.6334351,3.24E-05
661.4409164,3.39E-05
666.2483976,3.53E-05
671.0558789,3.67E-05
675.8633602,3.81E-05
680.6708414,3.95E-05
685.0253693,4.11E-05
689.3798971,4.27E-05
693.734425,4.44E-05
698.0889528,4.60E-05
702.4434807,4.76E-05
706.4312843,4.96E-05
710.419088,5.15E-05
714.4068916,5.33E-05
718.3946953,5.52E-05
722.3824989,5.71E-05
726.2610951,5.95E-05
730.1396912,6.18E-05
734.0182874,6.41E-05
737.8968835,6.65E-05
741.7754797,6.88E-05
745.3688751,7.16E-05
748.9622706,7.44E-05
752.555666,7.71E-05
756.1490615,7.99E-05
759.7424569,8.27E-05
762.9945579,8.59E-05
766.2466588,8.90E-05
769.4987598,9.22E-05
772.7508607,9.53E-05
776.0029617,9.85E-05
778.9461556,1.02E-04
781.8893495,1.06E-04
784.8325434,1.09E-04
787.7757373,1.13E-04
790.7189313,1.16E-04
793.3825393,1.20E-04
796.0461474,1.24E-04
798.7097555,1.28E-04
801.3733635,1.32E-04
804.0369716,1.36E-04
806.4475979,1.41E-04
808.8582241,1.45E-04
811.2688504,1.50E-04
813.6794766,1.54E-04
816.0901029,1.59E-04
818.2717772,1.64E-04
820.4534515,1.69E-04
822.6351259,1.73E-04
824.8168002,1.78E-04
826.9984745,1.83E-04
828.972945,1.89E-04
830.9474154,1.94E-04
832.9218858,1.99E-04
834.8963562,2.05E-04
836.8708266,2.10E-04
838.6577758,2.16E-04
840.444725,2.21E-04
842.2316742,2.27E-04
844.0186234,2.33E-04
845.8055726,2.39E-04
847.4228142,2.45E-04
849.0400558,2.51E-04
850.6572974,2.57E-04
852.274539,2.63E-04
853.8917806,2.69E-04
855.355358,2.76E-04
856.8189354,2.82E-04
858.2825127,2.89E-04
859.7460901,2.95E-04
861.2096675,3.02E-04
862.5342369,3.08E-04
863.8588064,3.15E-04
865.1833758,3.22E-04
866.5079453,3.29E-04
867.8325147,3.36E-04
869.0312981,3.43E-04
870.2300815,3.50E-04
871.4288648,3.57E-04
872.6276482,3.64E-04
873.8264316,3.71E-04
874.9113806,3.78E-04
875.9963297,3.85E-04
877.0812788,3.92E-04
878.1662278,4.00E-04
879.2511769,4.07E-04
880.233035,4.14E-04
881.214893,4.22E-04
882.1967511,4.29E-04
883.1786092,4.36E-04
884.1604672,4.44E-04
885.0490647,4.51E-04
885.9376622,4.59E-04
886.8262598,4.66E-04
887.7148573,4.73E-04
888.6034548,4.81E-04
889.4095895,4.88E-04
890.2157243,4.96E-04
891.0218591,5.03E-04
891.8279938,5.11E-04
892.6341286,5.18E-04
893.4052262,5.26E-04
894.1763239,5.34E-04
894.9474215,5.42E-04
895.7185192,5.50E-04
896.4896168,5.58E-04
897.2734132,5.67E-04
898.0572096,5.76E-04
898.8410061,5.84E-04
899.6248025,5.93E-04
900.4085989,6.02E-04
901.2613588,6.13E-04
902.1141187,6.24E-04
902.9668786,6.34E-04
903.8196386,6.45E-04
904.6723985,6.56E-04
905.5334012,6.68E-04
906.394404,6.80E-04
907.2554067,6.92E-04
908.1164094,7.04E-04
908.9774121,7.17E-04
909.7800406,7.30E-04
910.5826691,7.42E-04
911.3852976,7.55E-04
912.1879261,7.68E-04
912.9905546,7.80E-04
913.7268972,7.93E-04
914.4632398,8.06E-04
915.1995823,8.19E-04
915.9359249,8.32E-04
916.6722675,8.46E-04
917.357118,8.59E-04
918.0419686,8.72E-04
918.7268191,8.86E-04
919.4116697,8.99E-04
920.0965202,9.13E-04
920.7342405,9.27E-04
921.3719607,9.40E-04
922.0096809,9.54E-04
922.6474012,9.68E-04
923.2851214,9.82E-04
923.8813832,9.96E-04
924.4776449,0.001010407
925.0739067,0.001024579
925.6701685,0.001038752
926.2664303,0.001053007
926.8359339,0.001067933
927.4054376,0.001082776
927.9749413,0.00109762
928.544445,0.001112463
929.1139487,0.001127384
929.6672979,0.001143238
930.220647,0.001159015
930.7739962,0.001174792
931.3273453,0.001190569
931.8806944,0.001206429
932.4165214,0.001223213
932.9523484,0.001239914
933.4881753,0.001256615
934.0240023,0.001273316
934.5598293,0.001290117
935.0865571,0.001308162
935.6132849,0.001326106
936.1400127,0.00134405
936.6667405,0.001361994
937.1934683,0.001380062
937.7263816,0.001400071
938.2592948,0.001419955
938.7922081,0.00143984
939.3251214,0.001459724
939.8580347,0.001479734
940.3899243,0.001501639
940.9218139,0.001523418
941.4537035,0.001545198
941.9855931,0.001566977
942.5174828,0.001588841
943.0519828,0.001613036
943.5864829,0.001637147
944.120983,0.001661259
944.6554831,0.00168537
945.1899831,0.001709575
945.7224803,0.001736123
946.2549774,0.001762577
946.7874746,0.001789031
947.3199717,0.001815485
947.8524689,0.001842104
948.3844982,0.001871472
948.9165276,0.001900674
949.4485569,0.001929876
949.9805863,0.001959078
950.5126156,0.001988415
951.0430972,0.002020853
951.5735788,0.002053157
952.1040604,0.00208546
952.634542,0.002117764
953.1650236,0.002150123
953.6875395,0.002185472
954.2100553,0.002220766
954.7325711,0.00225606
955.255087,0.002291354
955.7776028,0.002326708
956.3002179,0.002366002
956.822833,0.002405236
957.3454481,0.00244447
957.8680632,0.002483703
958.3906782,0.002523015
958.9152112,0.002566978
959.4397442,0.002610864
959.9642771,0.00265475
960.4888101,0.002698637
961.013343,0.002742565
961.5411107,0.002791979
962.0688785,0.00284135
962.5966462,0.002890721
963.1244139,0.002940093
963.6521816,0.002989746
964.1826217,0.003045547
964.7130617,0.003101066
965.2435018,0.003156585
965.7739419,0.003212104
966.304382,0.003268181
966.8348819,0.003331327
967.3653819,0.003393915
967.8958819,0.003456502
968.4263819,0.00351909
968.9568819,0.003582219
969.4877609,0.003653416
970.01864,0.003724071
970.549519,0.003794725
971.080398,0.00386538
971.611277,0.003936903
972.1340448,0.004016723
972.6568126,0.004095673
973.1795804,0.004174624
973.7023482,0.004253575
974.225116,0.004333143
974.7216295,0.004418887
975.218143,0.004504015
975.7146565,0.004589142
976.21117,0.004674269
976.7076835,0.00475959
977.1928847,0.004853932
977.678086,0.004948082
978.1632873,0.005042231
978.6484886,0.00513638
979.1336898,0.005230428
979.6389872,0.005341901
980.1442846,0.005453475
980.6495819,0.005565049
981.1548793,0.005676624
981.6601766,0.005787778
982.1917625,0.005922023
982.7233483,0.006056686
983.2549341,0.00619135
983.7865199,0.006326014
984.3181058,0.006461343
984.8533489,0.006618267
985.3885921,0.006774526
985.9238352,0.006930786
986.4590784,0.007087045
986.9943216,0.007244986
987.5316477,0.007429127
988.0689738,0.007611585
988.6062999,0.007794043
989.1436259,0.007976502
989.680952,0.008160902
990.2188012,0.008376636
990.7566504,0.008590428
991.2944996,0.00880422
991.8323488,0.009018013
992.370198,0.009233372
992.9123539,0.009489277
993.4545099,0.009743616
993.9966659,0.009997954
994.5388218,0.010252292
995.0809778,0.01050737
995.631479,0.010814278
996.1819801,0.011120447
996.7324812,0.011426616
997.2829824,0.011732785
997.8334835,0.012042392
998.3661809,0.012397333
998.8988782,0.012748836
999.4315756,0.013100339
999.9642729,0.013451843
1000.49697,0.013806769
1001.017512,0.014220835
1001.538054,0.014631476
1002.058596,0.015042118
1002.579138,0.015452759
1003.09968,0.015865032
1003.628877,0.016366325
1004.158074,0.016865987
1004.687271,0.017365649
1005.216468,0.017865311
1005.745664,0.018367255
1006.285791,0.018984835
1006.825917,0.019600132
1007.366043,0.020215429
1007.906169,0.020830725
1008.446295,0.021451965
1008.984011,0.022200042
1009.521727,0.022942175
1010.059443,0.023684309
1010.597159,0.024426442
1011.134875,0.02518245
1011.665487,0.02608741
1012.196099,0.026978495
1012.726711,0.027869581
1013.257323,0.028760666
1013.787935,0.029664856
1014.318124,0.030764351
1014.848313,0.031850742
1015.378502,0.032937133
1015.908691,0.034023524
1016.438881,0.035122439
1016.977786,0.036486184
1017.516691,0.037837406
1018.055596,0.039188628
1018.594501,0.04053985
1019.133407,0.041910661
1019.676865,0.043591444
1020.220323,0.045252638
1020.763781,0.046913832
1021.30724,0.048575027
1021.850698,0.050270981
1022.388792,0.052300736
1022.926885,0.054295731
1023.464978,0.056290727
1024.003072,0.058285722
1024.541165,0.060318128
1025.077641,0.062739894
1025.614117,0.065124249
1026.150593,0.067508604
1026.687069,0.069892959
1027.223545,0.072305974
1027.762455,0.075142426
1028.301365,0.077950218
1028.840275,0.08075801
1029.379185,0.083565802
1029.918095,0.086394469
1030.453297,0.089584567
1030.988499,0.092753788
1031.523701,0.09592301
1032.058904,0.099092231
1032.594106,0.102260274
1033.126946,0.105678966
1033.659786,0.109098837
1034.192626,0.112518708
1034.725466,0.11593858
1035.258306,0.119337492
1035.787953,0.122785456
1036.3176,0.12625438
1036.847247,0.129723304
1037.376894,0.133192228
1037.906541,0.136629141
1038.435369,0.139879644
1038.964197,0.143162157
1039.493025,0.14644467
1040.021853,0.149727183
1040.550681,0.152952966
1041.075894,0.155705081
1041.601106,0.158513926
1042.126319,0.161322772
1042.651532,0.164131617
1043.176745,0.166880924
1043.705938,0.168963494
1044.235131,0.171105603
1044.764324,0.173247712
1045.293517,0.175389821
1045.822711,0.177473318
1046.354003,0.178704523
1046.885295,0.179994341
1047.416588,0.18128416
1047.94788,0.182573978
1048.479173,0.183805575
1049.002586,0.184082178
1049.526,0.184417002
1050.049413,0.184751825
1050.572827,0.185086649
1051.09624,0.185371704
1051.622512,0.18470593
1052.148784,0.184089925
1052.675055,0.18347392
1053.201327,0.182857914
1053.727599,0.182196227
1054.26349,0.180574892
1054.799381,0.178999239
1055.335273,0.177423586
1055.871164,0.175847933
1056.407055,0.174235847
1056.941748,0.171789087
1057.476441,0.16937876
1058.011134,0.166968433
1058.545827,0.164558105
1059.080521,0.162150853
1059.606408,0.159159022
1060.132296,0.156164117
1060.658184,0.153169211
1061.184072,0.150174306
1061.70996,0.147210405
1062.234724,0.143893805
1062.759488,0.140546202
1063.284252,0.137198598
1063.809017,0.133850994
1064.333781,0.130530306
1064.869218,0.127046558
1065.404656,0.123535894
1065.940094,0.12002523
1066.475531,0.116514566
1067.010969,0.113025653
1067.561946,0.109591802
1068.112924,0.1061362
1068.663901,0.102680598
1069.214878,0.099224997
1069.765856,0.095772972
1070.34112,0.092532516
1070.916384,0.089288483
1071.491647,0.086044449
1072.066911,0.082800416
1072.642175,0.079543937
1073.233965,0.076674828
1073.825755,0.073818165
1074.417544,0.070961502
1075.009334,0.068104839
1075.601124,0.065229086
1076.22704,0.062727077
1076.852957,0.060244157
1077.478873,0.057761238
1078.10479,0.055278318
1078.730706,0.052768808
1079.398334,0.050630374
1080.065962,0.04851853
1080.733589,0.046406687
1081.401217,0.044294843
1082.068845,0.042162031
1082.788785,0.040383006
1083.508725,0.038624951
1084.228665,0.036866896
1084.948605,0.035108841
1085.668545,0.033323381
1086.455285,0.03185219
1087.242026,0.030408404
1088.028766,0.028964618
1088.815507,0.027520832
1089.602247,0.026047261
1090.449617,0.024864489
1091.296986,0.023711503
1092.144355,0.022558517
1092.991724,0.021405531
1093.839094,0.020227425
1094.764632,0.019287565
1095.69017,0.018372825
1096.615708,0.017458084
1097.541246,0.016543344
1098.466784,0.015620741
1099.418561,0.014926563
1100.370338,0.014240247
1101.322115,0.01355393
1102.273892,0.012867614
1103.225669,0.012180987
1104.157998,0.011684278
1105.090328,0.011187879
1106.022657,0.010691481
1106.954986,0.010195083
1107.887316,0.009691881
1108.841507,0.009307534
1109.795698,0.00892999
1110.74989,0.008552447
1111.704081,0.008174904
1112.658272,0.007785214
1113.711926,0.007461391
1114.76558,0.007149714
1115.819234,0.006838037
1116.872888,0.00652636
1117.926542,0.00620479
1119.090762,0.005939897
1120.254983,0.005684898
1121.419203,0.005429898
1122.583423,0.005174899
1123.747643,0.004912203
1125.033944,0.004697338
1126.320244,0.004490169
1127.606545,0.004283
1128.892845,0.004075831
1130.179146,0.003862133
1131.596654,0.003689867
1133.014163,0.00352413
1134.431671,0.003358394
1135.84918,0.003192657
1137.266688,0.003024004
1138.734944,0.002895219
1140.2032,0.002769351
1141.671456,0.002643483
1143.139711,0.002517614
1144.607967,0.002390723
1146.087367,0.002295785
1147.566767,0.002201871
1149.046166,0.002107956
1150.525566,0.002014042
1152.004966,0.001917697
1153.619177,0.001839281
1155.233388,0.001763296
1156.8476,0.00168731
1158.461811,0.001611325
1160.076022,0.001533049
1161.856762,0.001468601
1163.637502,0.001406442
1165.418241,0.001344284
1167.198981,0.001282125
1168.979721,0.001218329
1170.947383,0.00116615
1172.915046,0.001115609
1174.882708,0.001065067
1176.85037,0.001014525
1178.818033,9.63E-04
1180.99224,9.21E-04
1183.166448,8.80E-04
1185.340656,8.39E-04
1187.514863,7.98E-04
1189.689071,7.57E-04
1192.091435,7.23E-04
1194.493798,6.90E-04
1196.896162,6.58E-04
1199.298526,6.25E-04
1201.70089,5.92E-04
1204.355358,5.65E-04
1207.009827,5.39E-04
1209.664295,5.13E-04
1212.318763,4.87E-04
1214.973232,4.61E-04
1217.906265,4.39E-04
1220.839299,4.19E-04
1223.772333,3.98E-04
1226.705366,3.78E-04
1229.6384,3.57E-04
1232.875715,3.40E-04
1236.11303,3.24E-04
1239.350345,3.08E-04
1242.587659,2.92E-04
1245.824974,2.75E-04
1249.174067,2.63E-04
1252.523159,2.51E-04
1255.872252,2.39E-04
1259.221345,2.27E-04
1262.570437,2.15E-04
1265.770585,2.07E-04
1268.970734,1.98E-04
1272.170882,1.90E-04
1275.37103,1.81E-04
1278.571178,1.73E-04
1281.497737,1.67E-04
1284.424296,1.61E-04
1287.350855,1.55E-04
1290.277414,1.49E-04
1293.203973,1.43E-04
1296.051199,1.39E-04
1298.898424,1.34E-04
1301.74565,1.30E-04
1304.592876,1.25E-04
1307.440102,1.21E-04
1310.339859,1.17E-04
1313.239616,1.13E-04
1316.139373,1.10E-04
1319.03913,1.06E-04
1321.938887,1.02E-04
1325.133157,9.89E-05
1328.327428,9.57E-05
1331.521698,9.24E-05
1334.715969,8.92E-05
1337.910239,8.59E-05
1341.440242,8.30E-05
1344.970245,8.01E-05
1348.500248,7.73E-05
1352.030252,7.45E-05
1355.560255,7.16E-05
1359.460399,6.91E-05
1363.360543,6.66E-05
1367.260686,6.41E-05
1371.16083,6.17E-05
1375.060974,5.92E-05
1379.370448,5.70E-05
1383.679922,5.49E-05
1387.989395,5.28E-05
1392.298869,5.07E-05
1396.608342,4.85E-05
1401.370299,4.67E-05
1406.132256,4.49E-05
1410.894214,4.31E-05
1415.656171,4.13E-05
1420.418128,3.95E-05
1425.679607,3.79E-05
1430.941085,3.64E-05
1436.202564,3.49E-05
1441.464043,3.34E-05
1446.725522,3.18E-05
1452.539139,3.05E-05
1458.352756,2.93E-05
1464.166374,2.80E-05
1469.979991,2.67E-05
1475.793608,2.54E-05
1482.2177,2.44E-05
1488.641792,2.33E-05
1495.065884,2.23E-05
1501.489975,2.12E-05
1507.914067,2.01E-05
1515.012176,1.92E-05
1522.110284,1.84E-05
1529.208392,1.75E-05
1536.306501,1.66E-05
1543.404609,1.58E-05
1551.247499,1.50E-05
1559.090389,1.43E-05
1566.93328,1.36E-05
1574.77617,1.29E-05
1582.61906,1.22E-05
1591.285,1.16E-05
1599.95094,1.10E-05
1608.616879,1.05E-05
1617.282819,9.88E-06
1625.948759,9.30E-06
1635.524592,8.82E-06
1645.100425,8.36E-06
1654.676258,7.89E-06
1664.252091,7.43E-06
1673.827924,6.95E-06
1684.408602,6.56E-06
1694.989279,6.18E-06
1705.569957,5.81E-06
1716.150635,5.43E-06
1726.731313,5.05E-06
1738.42231,4.73E-06
1750.113308,4.42E-06
1761.804305,4.12E-06
1773.495302,3.81E-06
1785.186299,3.50E-06
1798.104156,3.23E-06
1811.022013,2.98E-06
1823.93987,2.72E-06
1836.857727,2.46E-06
1849.775585,2.20E-06
1864.049071,1.98E-06
1878.322557,1.75E-06
1892.596044,1.53E-06
1906.86953,1.30E-06
1921.143017,1.08E-06
1936.914413,8.63E-07
1952.68581,6.46E-07
1968.457207,4.30E-07
1984.228603,2.13E-07
2000,3.00E-09
